state,el_level,year,month,mean,median,type
CA,5,2016,02,14.3,12.5,water
CA,5,2016,03,12.2,10.0,water
CA,5,2016,04,2.7,0.0,water
CA,5,2016,05,3.5,0.0,water
CA,5,2016,06,0.0,0.0,water
CA,6,2000,01,6.9,4.5,water
CA,6,2000,02,14.3,11.7,water
CA,6,2000,03,25.1,20.1,water
CA,6,2000,04,17.6,11.9,water
CA,6,2000,05,6.8,0.0,water
CA,6,2000,06,0.0,0.0,water
CA,6,2001,01,8.1,6.5,water
CA,6,2001,02,14.3,10.9,water
CA,6,2001,03,15.6,13.8,water
CA,6,2001,04,9.2,5.4,water
CA,6,2001,05,3.2,0.0,water
CA,6,2001,06,0.0,0.0,water
CA,6,2002,01,15.3,10.8,water
CA,6,2002,02,19.0,13.2,water
CA,6,2002,03,24.7,21.5,water
CA,6,2002,04,14.6,13.8,water
CA,6,2002,05,10.1,1.1,water
CA,6,2002,06,0.0,0.0,water
CA,6,2003,01,14.6,11.4,water
CA,6,2003,02,16.2,13.7,water
CA,6,2003,03,17.1,11.0,water
CA,6,2003,04,10.0,7.5,water
CA,6,2003,05,22.0,25.4,water
CA,6,2003,06,0.7,0.0,water
CA,6,2004,01,15.1,11.4,water
CA,6,2004,02,16.6,12.8,water
CA,6,2004,03,27.7,28.8,water
CA,6,2004,04,15.9,12.0,water
CA,6,2004,05,5.1,0.0,water
CA,6,2004,06,0.0,0.0,water
CA,6,2005,01,16.4,13.9,water
CA,6,2005,02,24.1,28.0,water
CA,6,2005,03,27.4,26.1,water
CA,6,2005,04,29.9,34.8,water
CA,6,2005,05,19.8,11.9,water
CA,6,2005,06,1.5,0.0,water
CA,6,2006,01,7.9,6.7,water
CA,6,2006,02,14.5,12.6,water
CA,6,2006,03,15.1,12.0,water
CA,6,2006,04,29.0,24.5,water
CA,6,2006,05,13.2,4.9,water
CA,6,2006,06,3.3,0.0,water
CA,6,2007,01,5.1,4.3,water
CA,6,2007,02,6.0,5.2,water
CA,6,2007,03,13.9,11.6,water
CA,6,2007,04,7.9,5.3,water
CA,6,2007,05,1.4,0.0,water
CA,6,2007,06,0.0,0.0,water
CA,6,2008,01,7.7,7.3,water
CA,6,2008,02,25.1,26.6,water
CA,6,2008,03,22.3,18.1,water
CA,6,2008,04,18.5,13.6,water
CA,6,2008,05,11.1,1.9,water
CA,6,2008,06,0.0,0.0,water
CA,6,2009,01,8.7,7.4,water
CA,6,2009,02,12.4,9.8,water
CA,6,2009,03,17.7,12.1,water
CA,6,2009,04,16.6,13.4,water
CA,6,2009,05,4.3,0.0,water
CA,6,2009,06,0.0,0.0,water
CA,6,2010,01,10.6,9.0,water
CA,6,2010,02,20.2,22.3,water
CA,6,2010,03,21.3,20.6,water
CA,6,2010,04,18.6,15.4,water
CA,6,2010,05,22.8,13.6,water
CA,6,2010,06,4.9,0.0,water
CA,6,2011,01,17.5,17.5,water
CA,6,2011,02,20.7,16.4,water
CA,6,2011,03,28.9,22.4,water
CA,6,2011,04,38.2,31.1,water
CA,6,2011,05,34.6,33.0,water
CA,6,2011,06,11.1,0.0,water
CA,6,2012,01,3.3,2.4,water
CA,6,2012,02,5.3,4.6,water
CA,6,2012,03,8.4,5.9,water
CA,6,2012,04,12.0,9.6,water
CA,6,2012,05,6.0,0.0,water
CA,6,2012,06,0.0,0.0,water
CA,6,2013,01,11.9,9.6,water
CA,6,2013,02,12.6,10.1,water
CA,6,2013,03,9.7,7.0,water
CA,6,2013,04,3.7,0.7,water
CA,6,2013,05,0.0,0.0,water
CA,6,2013,06,0.0,0.0,water
CA,6,2014,01,1.3,1.4,water
CA,6,2014,02,2.0,1.3,water
CA,6,2014,03,2.8,1.7,water
CA,6,2014,04,3.2,1.0,water
CA,6,2014,05,0.0,0.0,water
CA,6,2014,06,0.0,0.0,water
CA,6,2015,01,2.0,0.8,water
CA,6,2015,02,1.9,0.0,water
CA,6,2015,03,1.2,0.3,water
CA,6,2015,04,0.0,0.0,water
CA,6,2015,05,0.0,0.0,water
CA,6,2015,06,0.0,0.0,water
CA,6,2016,01,20.3,21.0,water
CA,6,2016,02,22.4,22.5,water
CA,6,2016,03,24.7,26.0,water
CA,6,2016,04,13.5,12.8,water
CA,6,2016,05,7.7,0.0,water
CA,6,2016,06,0.0,0.0,water
CA,7,2000,01,8.4,4.1,water
CA,7,2000,02,17.0,10.1,water
CA,7,2000,03,25.2,26.5,water
CA,7,2000,04,23.1,16.1,water
CA,7,2000,05,10.9,8.6,water
CA,7,2000,06,0.0,0.0,water
CA,7,2001,01,7.9,7.5,water
CA,7,2001,02,12.3,10.1,water
CA,7,2001,03,14.3,13.8,water
CA,7,2001,04,11.6,13.7,water
CA,7,2001,05,8.7,10.2,water
CA,7,2001,06,0.0,0.0,water
CA,7,2002,01,17.4,17.4,water
CA,7,2002,02,23.7,24.5,water
CA,7,2002,03,25.6,22.1,water
CA,7,2002,04,21.9,19.0,water
CA,7,2002,05,15.9,16.8,water
CA,7,2002,06,0.2,0.0,water
CA,7,2003,01,15.7,12.9,water
CA,7,2003,02,18.4,16.1,water
CA,7,2003,03,18.7,16.5,water
CA,7,2003,04,17.6,16.1,water
CA,7,2003,05,24.4,25.0,water
CA,7,2003,06,2.0,0.0,water
CA,7,2004,01,16.1,15.3,water
CA,7,2004,02,19.5,15.1,water
CA,7,2004,03,26.9,27.0,water
CA,7,2004,04,23.8,24.2,water
CA,7,2004,05,6.4,2.5,water
CA,7,2004,06,0.4,0.0,water
CA,7,2005,01,18.7,13.6,water
CA,7,2005,02,26.9,27.6,water
CA,7,2005,03,32.3,32.1,water
CA,7,2005,04,35.6,35.8,water
CA,7,2005,05,26.1,25.0,water
CA,7,2005,06,4.5,0.0,water
CA,7,2006,01,12.1,9.1,water
CA,7,2006,02,20.5,18.8,water
CA,7,2006,03,25.4,21.6,water
CA,7,2006,04,34.3,37.4,water
CA,7,2006,05,29.1,21.9,water
CA,7,2006,06,3.8,0.0,water
CA,7,2007,01,6.6,6.3,water
CA,7,2007,02,9.1,6.3,water
CA,7,2007,03,16.6,16.4,water
CA,7,2007,04,10.0,9.7,water
CA,7,2007,05,5.1,2.5,water
CA,7,2007,06,0.0,0.0,water
CA,7,2008,01,10.1,7.0,water
CA,7,2008,02,24.9,28.9,water
CA,7,2008,03,26.2,26.6,water
CA,7,2008,04,22.0,19.6,water
CA,7,2008,05,11.2,12.2,water
CA,7,2008,06,0.9,0.0,water
CA,7,2009,01,9.5,8.9,water
CA,7,2009,02,15.1,11.1,water
CA,7,2009,03,21.2,18.0,water
CA,7,2009,04,19.2,18.6,water
CA,7,2009,05,12.6,10.0,water
CA,7,2009,06,0.0,0.0,water
CA,7,2010,01,13.7,10.3,water
CA,7,2010,02,17.3,14.3,water
CA,7,2010,03,23.4,21.5,water
CA,7,2010,04,25.6,24.7,water
CA,7,2010,05,22.9,23.1,water
CA,7,2010,06,8.0,2.2,water
CA,7,2011,01,21.7,22.5,water
CA,7,2011,02,26.6,22.5,water
CA,7,2011,03,34.8,25.1,water
CA,7,2011,04,51.1,52.8,water
CA,7,2011,05,33.3,27.8,water
CA,7,2011,06,27.2,29.4,water
CA,7,2012,01,3.4,3.0,water
CA,7,2012,02,5.1,4.9,water
CA,7,2012,03,9.7,7.8,water
CA,7,2012,04,17.2,16.1,water
CA,7,2012,05,5.3,2.4,water
CA,7,2012,06,0.3,0.0,water
CA,7,2013,01,14.1,9.6,water
CA,7,2013,02,16.5,14.9,water
CA,7,2013,03,14.7,12.1,water
CA,7,2013,04,9.7,8.9,water
CA,7,2013,05,3.6,0.0,water
CA,7,2013,06,0.0,0.0,water
CA,7,2014,01,1.8,1.6,water
CA,7,2014,02,5.2,4.4,water
CA,7,2014,03,8.8,7.6,water
CA,7,2014,04,10.3,10.6,water
CA,7,2014,05,2.9,0.1,water
CA,7,2014,06,0.0,0.0,water
CA,7,2015,01,4.7,4.4,water
CA,7,2015,02,4.5,3.0,water
CA,7,2015,03,3.9,1.0,water
CA,7,2015,04,1.8,0.0,water
CA,7,2015,05,0.5,0.0,water
CA,7,2015,06,0.0,0.0,water
CA,7,2016,01,22.0,20.8,water
CA,7,2016,02,24.8,24.5,water
CA,7,2016,03,27.8,28.8,water
CA,7,2016,04,22.7,21.0,water
CA,7,2016,05,14.0,15.8,water
CA,7,2016,06,1.5,0.0,water
CA,8,2000,01,7.0,5.4,water
CA,8,2000,02,20.4,15.7,water
CA,8,2000,03,27.8,26.8,water
CA,8,2000,04,27.1,21.5,water
CA,8,2000,05,19.5,17.6,water
CA,8,2000,06,4.6,0.0,water
CA,8,2001,01,5.6,5.0,water
CA,8,2001,02,11.6,10.5,water
CA,8,2001,03,17.2,17.4,water
CA,8,2001,04,15.7,16.7,water
CA,8,2001,05,15.4,19.8,water
CA,8,2001,06,0.0,0.0,water
CA,8,2002,01,19.9,20.2,water
CA,8,2002,02,23.5,21.6,water
CA,8,2002,03,27.0,24.0,water
CA,8,2002,04,28.6,22.5,water
CA,8,2002,05,22.9,19.5,water
CA,8,2002,06,7.4,0.0,water
CA,8,2003,01,18.1,15.9,water
CA,8,2003,02,23.7,19.6,water
CA,8,2003,03,25.8,21.8,water
CA,8,2003,04,27.5,23.2,water
CA,8,2003,05,36.1,30.1,water
CA,8,2003,06,16.5,13.1,water
CA,8,2004,01,16.3,14.4,water
CA,8,2004,02,23.9,23.6,water
CA,8,2004,03,29.3,27.2,water
CA,8,2004,04,22.3,22.1,water
CA,8,2004,05,16.5,16.9,water
CA,8,2004,06,2.5,0.0,water
CA,8,2005,01,20.8,18.2,water
CA,8,2005,02,34.7,32.5,water
CA,8,2005,03,36.2,35.9,water
CA,8,2005,04,40.5,39.6,water
CA,8,2005,05,40.5,38.3,water
CA,8,2005,06,19.1,19.8,water
CA,8,2006,01,19.5,18.9,water
CA,8,2006,02,30.1,27.1,water
CA,8,2006,03,34.6,32.1,water
CA,8,2006,04,48.5,45.3,water
CA,8,2006,05,45.6,41.2,water
CA,8,2006,06,20.8,22.7,water
CA,8,2007,01,5.6,5.7,water
CA,8,2007,02,8.0,7.8,water
CA,8,2007,03,18.2,15.8,water
CA,8,2007,04,13.7,12.1,water
CA,8,2007,05,9.7,7.7,water
CA,8,2007,06,1.3,0.0,water
CA,8,2008,01,7.9,6.1,water
CA,8,2008,02,23.1,20.5,water
CA,8,2008,03,27.0,26.9,water
CA,8,2008,04,23.2,22.9,water
CA,8,2008,05,16.7,18.9,water
CA,8,2008,06,2.6,0.0,water
CA,8,2009,01,9.2,9.0,water
CA,8,2009,02,16.3,14.4,water
CA,8,2009,03,23.2,22.8,water
CA,8,2009,04,24.9,21.5,water
CA,8,2009,05,20.8,22.3,water
CA,8,2009,06,2.0,0.0,water
CA,8,2010,01,11.8,9.9,water
CA,8,2010,02,20.6,20.8,water
CA,8,2010,03,25.3,27.1,water
CA,8,2010,04,29.0,27.0,water
CA,8,2010,05,31.8,31.1,water
CA,8,2010,06,21.9,25.8,water
CA,8,2011,01,24.8,25.3,water
CA,8,2011,02,28.3,25.3,water
CA,8,2011,03,36.2,35.2,water
CA,8,2011,04,52.4,49.8,water
CA,8,2011,05,48.2,45.6,water
CA,8,2011,06,37.8,39.6,water
CA,8,2012,01,2.7,1.9,water
CA,8,2012,02,6.9,6.9,water
CA,8,2012,03,9.8,9.6,water
CA,8,2012,04,18.4,15.5,water
CA,8,2012,05,9.6,6.4,water
CA,8,2012,06,1.3,0.0,water
CA,8,2013,01,18.7,18.7,water
CA,8,2013,02,20.8,19.0,water
CA,8,2013,03,20.0,18.1,water
CA,8,2013,04,16.5,16.9,water
CA,8,2013,05,7.7,8.2,water
CA,8,2013,06,1.1,0.0,water
CA,8,2014,01,3.1,3.0,water
CA,8,2014,02,5.2,5.1,water
CA,8,2014,03,14.4,13.8,water
CA,8,2014,04,13.5,14.7,water
CA,8,2014,05,8.2,8.5,water
CA,8,2014,06,0.2,0.0,water
CA,8,2015,01,5.7,5.5,water
CA,8,2015,02,6.9,6.6,water
CA,8,2015,03,9.2,8.8,water
CA,8,2015,04,1.9,0.0,water
CA,8,2015,05,1.2,0.0,water
CA,8,2015,06,0.0,0.0,water
CA,8,2016,01,19.5,18.0,water
CA,8,2016,02,26.3,25.0,water
CA,8,2016,03,29.6,26.2,water
CA,8,2016,04,24.9,23.8,water
CA,8,2016,05,24.1,20.5,water
CA,8,2016,06,3.8,0.0,water
CA,9,2000,01,8.3,6.8,water
CA,9,2000,02,19.4,14.8,water
CA,9,2000,03,25.0,26.2,water
CA,9,2000,04,25.0,13.9,water
CA,9,2000,05,23.7,13.3,water
CA,9,2000,06,16.4,0.0,water
CA,9,2001,01,6.0,4.2,water
CA,9,2001,02,11.3,9.8,water
CA,9,2001,03,17.3,15.3,water
CA,9,2001,04,16.1,10.4,water
CA,9,2001,05,18.8,10.6,water
CA,9,2001,06,3.2,0.0,water
CA,9,2002,01,15.0,10.6,water
CA,9,2002,02,20.6,21.9,water
CA,9,2002,03,22.8,20.9,water
CA,9,2002,04,20.2,13.2,water
CA,9,2002,05,24.7,18.6,water
CA,9,2002,06,12.1,0.0,water
CA,9,2003,01,17.5,12.9,water
CA,9,2003,02,19.5,14.7,water
CA,9,2003,03,22.9,22.0,water
CA,9,2003,04,29.6,26.4,water
CA,9,2003,05,28.1,19.7,water
CA,9,2003,06,18.6,0.0,water
CA,9,2004,01,14.7,10.9,water
CA,9,2004,02,23.0,15.9,water
CA,9,2004,03,23.4,21.8,water
CA,9,2004,04,21.8,17.6,water
CA,9,2004,05,20.0,13.1,water
CA,9,2004,06,7.8,0.0,water
CA,9,2005,01,26.2,24.4,water
CA,9,2005,02,32.1,26.5,water
CA,9,2005,03,36.8,33.1,water
CA,9,2005,04,41.0,35.2,water
CA,9,2005,05,41.8,33.1,water
CA,9,2005,06,25.3,12.2,water
CA,9,2006,01,20.4,17.4,water
CA,9,2006,02,25.0,18.9,water
CA,9,2006,03,33.7,26.6,water
CA,9,2006,04,49.8,42.6,water
CA,9,2006,05,47.8,34.1,water
CA,9,2006,06,31.3,18.1,water
CA,9,2007,01,5.8,4.2,water
CA,9,2007,02,5.1,3.1,water
CA,9,2007,03,12.0,11.4,water
CA,9,2007,04,14.4,11.4,water
CA,9,2007,05,10.9,5.0,water
CA,9,2007,06,3.0,0.0,water
CA,9,2008,01,7.8,6.5,water
CA,9,2008,02,21.2,21.2,water
CA,9,2008,03,26.1,24.9,water
CA,9,2008,04,26.7,24.8,water
CA,9,2008,05,22.1,17.4,water
CA,9,2008,06,9.2,1.9,water
CA,9,2009,01,9.5,5.3,water
CA,9,2009,02,14.0,11.6,water
CA,9,2009,03,22.1,19.4,water
CA,9,2009,04,22.5,16.5,water
CA,9,2009,05,21.3,11.9,water
CA,9,2009,06,9.6,0.0,water
CA,9,2010,01,13.7,13.1,water
CA,9,2010,02,17.7,15.0,water
CA,9,2010,03,22.2,19.1,water
CA,9,2010,04,30.7,29.1,water
CA,9,2010,05,29.7,21.0,water
CA,9,2010,06,21.3,11.8,water
CA,9,2011,01,23.0,21.3,water
CA,9,2011,02,24.9,23.6,water
CA,9,2011,03,36.9,35.6,water
CA,9,2011,04,39.0,33.1,water
CA,9,2011,05,42.8,36.9,water
CA,9,2011,06,33.9,21.3,water
CA,9,2012,01,2.9,2.2,water
CA,9,2012,02,7.7,6.6,water
CA,9,2012,03,7.7,6.2,water
CA,9,2012,04,11.0,8.6,water
CA,9,2012,05,7.9,2.9,water
CA,9,2012,06,0.0,0.0,water
CA,9,2013,01,17.5,19.7,water
CA,9,2013,02,17.5,14.6,water
CA,9,2013,03,14.9,12.0,water
CA,9,2013,04,15.2,10.6,water
CA,9,2013,05,12.1,3.3,water
CA,9,2013,06,4.5,0.0,water
CA,9,2014,01,2.7,2.0,water
CA,9,2014,02,4.2,3.4,water
CA,9,2014,03,8.3,6.5,water
CA,9,2014,04,12.2,10.5,water
CA,9,2014,05,7.5,2.6,water
CA,9,2014,06,0.5,0.0,water
CA,9,2015,01,5.6,4.4,water
CA,9,2015,02,6.6,6.0,water
CA,9,2015,03,6.0,3.9,water
CA,9,2015,04,3.9,0.5,water
CA,9,2015,05,5.3,0.0,water
CA,9,2015,06,0.0,0.0,water
CA,9,2016,01,15.8,18.5,water
CA,9,2016,02,20.9,22.5,water
CA,9,2016,03,21.6,20.5,water
CA,9,2016,04,20.9,24.3,water
CA,9,2016,05,20.4,15.1,water
CA,9,2016,06,11.0,0.6,water
CO,10,2000,01,3.8,3.5,water
CO,10,2000,02,7.4,6.9,water
CO,10,2000,03,11.5,10.9,water
CO,10,2000,04,14.2,13.5,water
CO,10,2000,05,12.4,11.3,water
CO,10,2000,06,1.2,0.0,water
CO,10,2001,01,7.0,6.0,water
CO,10,2001,02,9.3,8.2,water
CO,10,2001,03,13.1,11.4,water
CO,10,2001,04,15.2,13.8,water
CO,10,2001,05,16.5,14.7,water
CO,10,2001,06,2.1,0.0,water
CO,10,2002,01,4.7,4.1,water
CO,10,2002,02,6.1,5.5,water
CO,10,2002,03,7.8,7.3,water
CO,10,2002,04,7.2,6.4,water
CO,10,2002,05,4.3,1.6,water
CO,10,2002,06,0.2,0.0,water
CO,10,2003,01,6.3,5.8,water
CO,10,2003,02,8.2,7.4,water
CO,10,2003,03,12.6,11.9,water
CO,10,2003,04,15.5,15.1,water
CO,10,2003,05,15.7,14.6,water
CO,10,2003,06,3.5,0.0,water
CO,10,2004,01,7.3,6.2,water
CO,10,2004,02,10.1,9.0,water
CO,10,2004,03,12.4,10.9,water
CO,10,2004,04,12.8,12.1,water
CO,10,2004,05,16.1,14.6,water
CO,10,2004,06,2.1,0.0,water
CO,10,2005,01,8.5,7.7,water
CO,10,2005,02,13.4,11.1,water
CO,10,2005,03,16.5,14.1,water
CO,10,2005,04,18.2,15.7,water
CO,10,2005,05,20.8,17.8,water
CO,10,2005,06,6.1,0.0,water
CO,10,2006,01,8.4,8.0,water
CO,10,2006,02,10.7,9.8,water
CO,10,2006,03,13.0,11.5,water
CO,10,2006,04,14.6,14.4,water
CO,10,2006,05,13.3,12.1,water
CO,10,2006,06,2.0,0.0,water
CO,10,2007,01,8.0,7.7,water
CO,10,2007,02,10.5,9.8,water
CO,10,2007,03,12.8,12.7,water
CO,10,2007,04,13.9,13.8,water
CO,10,2007,05,13.8,14.3,water
CO,10,2007,06,3.7,0.3,water
CO,10,2008,01,10.0,8.9,water
CO,10,2008,02,15.5,14.3,water
CO,10,2008,03,19.7,18.6,water
CO,10,2008,04,21.3,21.0,water
CO,10,2008,05,20.1,19.3,water
CO,10,2008,06,8.5,5.2,water
CO,10,2009,01,9.6,9.5,water
CO,10,2009,02,12.8,12.9,water
CO,10,2009,03,15.4,15.4,water
CO,10,2009,04,17.5,16.8,water
CO,10,2009,05,16.1,16.1,water
CO,10,2009,06,2.7,0.0,water
CO,10,2010,01,7.0,6.6,water
CO,10,2010,02,9.9,9.2,water
CO,10,2010,03,12.9,11.8,water
CO,10,2010,04,14.2,13.7,water
CO,10,2010,05,15.0,13.6,water
CO,10,2010,06,3.6,0.0,water
CO,10,2011,01,10.2,9.8,water
CO,10,2011,02,12.6,12.1,water
CO,10,2011,03,15.9,15.2,water
CO,10,2011,04,19.4,19.0,water
CO,10,2011,05,22.0,21.6,water
CO,10,2011,06,15.8,10.9,water
CO,10,2012,01,6.0,5.6,water
CO,10,2012,02,8.2,7.8,water
CO,10,2012,03,10.6,10.1,water
CO,10,2012,04,7.9,6.8,water
CO,10,2012,05,4.6,1.3,water
CO,10,2012,06,0.2,0.0,water
CO,10,2013,01,4.8,4.4,water
CO,10,2013,02,7.3,7.1,water
CO,10,2013,03,10.1,9.8,water
CO,10,2013,04,12.0,11.8,water
CO,10,2013,05,11.5,10.1,water
CO,10,2013,06,3.4,0.0,water
CO,10,2014,01,7.6,7.0,water
CO,10,2014,02,11.6,11.4,water
CO,10,2014,03,15.0,14.5,water
CO,10,2014,04,16.7,16.6,water
CO,10,2014,05,16.0,14.3,water
CO,10,2014,06,6.6,0.0,water
CO,10,2015,01,7.1,7.2,water
CO,10,2015,02,8.9,9.1,water
CO,10,2015,03,11.4,11.6,water
CO,10,2015,04,11.8,12.3,water
CO,10,2015,05,10.4,10.4,water
CO,10,2015,06,8.1,7.4,water
CO,10,2016,01,8.4,8.1,water
CO,10,2016,02,11.5,11.0,water
CO,10,2016,03,13.1,12.8,water
CO,10,2016,04,14.9,15.1,water
CO,10,2016,05,16.8,17.0,water
CO,10,2016,06,7.1,3.8,water
CO,7,2000,01,7.4,7.4,water
CO,7,2000,02,11.5,11.5,water
CO,7,2000,04,8.8,8.8,water
CO,7,2001,01,7.1,7.1,water
CO,7,2001,02,10.5,10.5,water
CO,7,2001,03,10.3,10.3,water
CO,7,2001,04,6.9,6.9,water
CO,7,2002,01,7.6,7.6,water
CO,7,2002,02,10.5,10.5,water
CO,7,2002,03,13.7,13.7,water
CO,7,2002,04,4.2,4.2,water
CO,7,2003,01,7.5,7.5,water
CO,7,2003,02,9.8,9.8,water
CO,7,2003,03,12.4,12.4,water
CO,7,2003,04,10.9,10.9,water
CO,7,2004,01,7.8,7.8,water
CO,7,2004,02,9.7,9.7,water
CO,7,2004,03,9.1,9.1,water
CO,7,2004,04,1.7,1.7,water
CO,7,2005,01,8.3,8.3,water
CO,7,2005,02,11.5,11.5,water
CO,7,2005,03,11.6,11.6,water
CO,7,2005,04,7.8,7.8,water
CO,7,2006,02,12.2,12.2,water
CO,7,2006,03,16.1,16.1,water
CO,7,2006,04,8.7,8.7,water
CO,7,2007,01,7.2,7.2,water
CO,7,2007,02,10.4,10.4,water
CO,7,2007,03,9.5,9.5,water
CO,7,2007,04,4.7,4.7,water
CO,7,2008,01,10.7,10.7,water
CO,7,2008,02,15.3,15.3,water
CO,7,2008,03,16.7,16.7,water
CO,7,2008,04,18.8,18.8,water
CO,7,2010,01,7.9,7.9,water
CO,7,2010,02,10.6,10.6,water
CO,7,2010,03,12.6,12.6,water
CO,7,2010,04,11.1,11.1,water
CO,7,2012,01,6.6,6.6,water
CO,7,2012,02,10.1,10.1,water
CO,7,2012,03,9.3,9.3,water
CO,7,2012,04,0.0,0.0,water
CO,7,2013,01,6.4,6.4,water
CO,7,2013,02,9.0,9.0,water
CO,7,2013,03,10.1,10.1,water
CO,7,2013,04,12.2,12.2,water
CO,7,2014,01,9.1,9.1,water
CO,7,2014,02,13.1,13.1,water
CO,7,2014,03,15.0,15.0,water
CO,7,2014,04,7.8,7.8,water
CO,7,2015,01,6.9,6.9,water
CO,7,2015,02,7.6,7.6,water
CO,7,2015,03,6.7,6.7,water
CO,7,2015,04,0.0,0.0,water
CO,7,2016,01,8.6,8.6,water
CO,7,2016,02,11.1,11.1,water
CO,7,2016,03,13.6,13.6,water
CO,7,2016,04,7.9,7.9,water
CO,8,2000,01,3.8,3.4,water
CO,8,2000,02,6.8,5.6,water
CO,8,2000,03,8.8,7.7,water
CO,8,2000,04,6.9,6.3,water
CO,8,2000,05,2.6,0.0,water
CO,8,2000,06,0.0,0.0,water
CO,8,2001,01,4.6,4.3,water
CO,8,2001,02,6.4,5.6,water
CO,8,2001,03,7.6,6.3,water
CO,8,2001,04,5.2,3.9,water
CO,8,2001,05,2.4,0.0,water
CO,8,2001,06,0.0,0.0,water
CO,8,2002,01,3.5,3.2,water
CO,8,2002,02,5.0,4.5,water
CO,8,2002,03,5.7,4.6,water
CO,8,2002,04,3.3,0.0,water
CO,8,2002,05,0.3,0.0,water
CO,8,2002,06,0.0,0.0,water
CO,8,2003,01,3.9,3.7,water
CO,8,2003,02,5.7,5.0,water
CO,8,2003,03,8.4,8.2,water
CO,8,2003,04,7.9,7.5,water
CO,8,2003,05,6.7,5.5,water
CO,8,2003,06,0.0,0.0,water
CO,8,2004,01,5.1,4.2,water
CO,8,2004,02,7.0,6.7,water
CO,8,2004,03,6.6,6.2,water
CO,8,2004,04,2.7,0.3,water
CO,8,2004,05,0.7,0.0,water
CO,8,2004,06,0.0,0.0,water
CO,8,2005,01,5.5,4.6,water
CO,8,2005,02,8.8,7.5,water
CO,8,2005,03,10.2,8.6,water
CO,8,2005,04,7.5,6.5,water
CO,8,2005,05,5.2,4.5,water
CO,8,2005,06,0.0,0.0,water
CO,8,2006,01,5.8,5.4,water
CO,8,2006,02,8.5,7.6,water
CO,8,2006,03,9.4,8.0,water
CO,8,2006,04,6.4,4.7,water
CO,8,2006,05,2.8,0.0,water
CO,8,2006,06,0.0,0.0,water
CO,8,2007,01,4.8,4.6,water
CO,8,2007,02,6.9,6.7,water
CO,8,2007,03,7.2,8.1,water
CO,8,2007,04,3.8,0.3,water
CO,8,2007,05,0.9,0.0,water
CO,8,2007,06,0.0,0.0,water
CO,8,2008,01,7.1,7.8,water
CO,8,2008,02,10.9,9.9,water
CO,8,2008,03,12.9,11.9,water
CO,8,2008,04,11.1,11.6,water
CO,8,2008,05,8.3,7.8,water
CO,8,2008,06,0.0,0.0,water
CO,8,2009,01,6.7,7.2,water
CO,8,2009,02,10.4,9.9,water
CO,8,2009,03,12.5,11.9,water
CO,8,2009,04,11.2,10.9,water
CO,8,2009,05,5.3,2.6,water
CO,8,2009,06,0.0,0.0,water
CO,8,2010,01,4.3,3.8,water
CO,8,2010,02,6.7,5.0,water
CO,8,2010,03,8.1,7.3,water
CO,8,2010,04,6.0,5.1,water
CO,8,2010,05,4.6,3.0,water
CO,8,2010,06,0.0,0.0,water
CO,8,2011,01,7.6,6.0,water
CO,8,2011,02,10.0,8.3,water
CO,8,2011,03,13.1,10.8,water
CO,8,2011,04,13.8,12.0,water
CO,8,2011,05,12.7,13.2,water
CO,8,2011,06,3.7,0.0,water
CO,8,2012,01,3.7,3.7,water
CO,8,2012,02,5.9,6.3,water
CO,8,2012,03,6.1,5.7,water
CO,8,2012,04,1.6,0.0,water
CO,8,2012,05,0.0,0.0,water
CO,8,2012,06,0.0,0.0,water
CO,8,2013,01,3.7,3.1,water
CO,8,2013,02,5.1,4.6,water
CO,8,2013,03,6.9,6.2,water
CO,8,2013,04,5.5,3.8,water
CO,8,2013,05,5.5,6.6,water
CO,8,2013,06,0.0,0.0,water
CO,8,2014,01,5.2,4.5,water
CO,8,2014,02,8.3,7.7,water
CO,8,2014,03,10.4,9.2,water
CO,8,2014,04,7.8,6.8,water
CO,8,2014,05,6.1,6.0,water
CO,8,2014,06,0.0,0.0,water
CO,8,2015,01,4.9,4.5,water
CO,8,2015,02,6.2,5.9,water
CO,8,2015,03,6.2,6.6,water
CO,8,2015,04,2.8,0.0,water
CO,8,2015,05,1.0,0.0,water
CO,8,2015,06,0.0,0.0,water
CO,8,2016,01,5.7,5.2,water
CO,8,2016,02,7.8,7.6,water
CO,8,2016,03,8.5,7.7,water
CO,8,2016,04,7.0,4.8,water
CO,8,2016,05,6.8,4.8,water
CO,8,2016,06,0.0,0.0,water
CO,9,2000,01,3.9,3.8,water
CO,9,2000,02,7.0,6.9,water
CO,9,2000,03,10.1,9.8,water
CO,9,2000,04,9.1,8.3,water
CO,9,2000,05,8.6,7.0,water
CO,9,2000,06,0.1,0.0,water
CO,9,2001,01,5.0,4.7,water
CO,9,2001,02,7.1,6.4,water
CO,9,2001,03,8.8,8.5,water
CO,9,2001,04,9.0,9.3,water
CO,9,2001,05,7.9,6.2,water
CO,9,2001,06,0.0,0.0,water
CO,9,2002,01,3.8,3.4,water
CO,9,2002,02,5.2,4.9,water
CO,9,2002,03,6.5,6.4,water
CO,9,2002,04,4.3,1.5,water
CO,9,2002,05,2.8,0.0,water
CO,9,2002,06,0.0,0.0,water
CO,9,2003,01,5.1,5.5,water
CO,9,2003,02,7.0,6.9,water
CO,9,2003,03,11.0,10.7,water
CO,9,2003,04,11.2,11.4,water
CO,9,2003,05,11.5,11.0,water
CO,9,2003,06,1.0,0.0,water
