state,el_level,year,month,mean,median,type
ID,6,2009,04,53.0,50.0,snow
ID,6,2009,05,42.6,34.0,snow
ID,6,2009,06,11.9,0.0,snow
ID,6,2010,01,32.2,30.0,snow
ID,6,2010,02,41.9,40.0,snow
ID,6,2010,03,40.5,34.0,snow
ID,6,2010,04,41.5,34.0,snow
ID,6,2010,05,38.9,38.5,snow
ID,6,2010,06,16.6,10.5,snow
ID,6,2011,01,45.6,41.0,snow
ID,6,2011,02,52.3,50.0,snow
ID,6,2011,03,62.4,57.0,snow
ID,6,2011,04,71.1,60.0,snow
ID,6,2011,05,81.5,76.0,snow
ID,6,2011,06,47.2,40.0,snow
ID,6,2012,01,27.5,23.5,snow
ID,6,2012,02,45.2,41.0,snow
ID,6,2012,03,51.8,48.0,snow
ID,6,2012,04,53.3,37.5,snow
ID,6,2012,05,27.0,0.0,snow
ID,6,2012,06,17.5,0.0,snow
ID,6,2013,01,31.1,24.0,snow
ID,6,2013,02,39.4,34.0,snow
ID,6,2013,03,40.5,34.5,snow
ID,6,2013,04,35.7,31.0,snow
ID,6,2013,05,26.7,12.0,snow
ID,6,2013,06,7.6,0.0,snow
ID,6,2014,01,24.1,22.5,snow
ID,6,2014,02,39.1,35.0,snow
ID,6,2014,03,45.9,39.5,snow
ID,6,2014,04,50.5,37.5,snow
ID,6,2014,05,51.4,38.0,snow
ID,6,2014,06,17.5,0.0,snow
ID,6,2015,01,33.3,30.0,snow
ID,6,2015,02,31.6,32.0,snow
ID,6,2015,03,27.6,28.5,snow
ID,6,2015,04,17.1,9.0,snow
ID,6,2015,05,13.5,0.0,snow
ID,6,2015,06,0.7,0.0,snow
ID,6,2016,01,42.7,43.0,snow
ID,6,2016,02,46.7,40.0,snow
ID,6,2016,03,46.3,39.5,snow
ID,6,2016,04,42.2,36.0,snow
ID,6,2016,05,25.1,18.5,snow
ID,6,2016,06,5.1,0.0,snow
ID,7,2000,01,25.9,29.0,snow
ID,7,2000,02,48.4,47.5,snow
ID,7,2000,03,44.4,37.0,snow
ID,7,2000,04,49.8,60.0,snow
ID,7,2000,05,24.2,22.0,snow
ID,7,2000,06,9.5,9.5,snow
ID,7,2001,01,30.1,29.0,snow
ID,7,2001,02,36.8,35.0,snow
ID,7,2001,03,30.3,26.5,snow
ID,7,2001,04,37.3,39.0,snow
ID,7,2001,05,28.3,27.0,snow
ID,7,2001,06,0.0,0.0,snow
ID,7,2002,01,44.9,45.0,snow
ID,7,2002,02,48.9,46.5,snow
ID,7,2002,03,50.8,47.0,snow
ID,7,2002,04,46.1,40.0,snow
ID,7,2002,05,51.0,50.5,snow
ID,7,2002,06,11.4,5.0,snow
ID,7,2003,01,41.8,36.0,snow
ID,7,2003,02,40.3,39.0,snow
ID,7,2003,03,44.8,38.5,snow
ID,7,2003,04,49.8,45.5,snow
ID,7,2003,05,55.1,63.5,snow
ID,7,2003,06,16.1,0.0,snow
ID,7,2004,01,51.2,51.0,snow
ID,7,2004,02,50.4,54.0,snow
ID,7,2004,03,48.3,46.0,snow
ID,7,2004,04,34.3,37.0,snow
ID,7,2004,05,21.2,19.5,snow
ID,7,2004,06,3.1,0.0,snow
ID,7,2005,01,35.9,35.0,snow
ID,7,2005,02,39.1,38.0,snow
ID,7,2005,03,41.1,40.0,snow
ID,7,2005,04,50.3,50.0,snow
ID,7,2005,05,37.0,44.0,snow
ID,7,2005,06,2.9,0.0,snow
ID,7,2006,01,55.8,54.5,snow
ID,7,2006,02,66.7,68.0,snow
ID,7,2006,03,67.9,64.0,snow
ID,7,2006,04,79.1,80.0,snow
ID,7,2006,05,54.2,63.0,snow
ID,7,2006,06,14.9,13.0,snow
ID,7,2007,01,35.5,36.5,snow
ID,7,2007,02,42.8,41.0,snow
ID,7,2007,03,45.0,41.5,snow
ID,7,2007,04,39.6,44.5,snow
ID,7,2007,05,16.7,11.0,snow
ID,7,2007,06,0.4,0.0,snow
ID,7,2008,01,35.9,34.0,snow
ID,7,2008,02,59.3,54.0,snow
ID,7,2008,03,54.7,49.0,snow
ID,7,2008,04,65.2,60.0,snow
ID,7,2008,05,48.0,42.0,snow
ID,7,2008,06,10.1,1.0,snow
ID,7,2009,01,37.6,36.0,snow
ID,7,2009,02,43.6,42.0,snow
ID,7,2009,03,45.4,42.0,snow
ID,7,2009,04,61.1,62.0,snow
ID,7,2009,05,43.2,36.0,snow
ID,7,2009,06,4.5,0.0,snow
ID,7,2010,01,26.7,25.5,snow
ID,7,2010,02,41.5,39.0,snow
ID,7,2010,03,40.1,34.5,snow
ID,7,2010,04,48.3,45.0,snow
ID,7,2010,05,36.2,29.0,snow
ID,7,2010,06,16.5,10.0,snow
ID,7,2011,01,47.6,44.0,snow
ID,7,2011,02,49.1,48.5,snow
ID,7,2011,03,55.0,49.0,snow
ID,7,2011,04,71.3,61.0,snow
ID,7,2011,05,72.5,65.0,snow
ID,7,2011,06,39.4,47.0,snow
ID,7,2012,01,26.6,25.5,snow
ID,7,2012,02,43.5,44.0,snow
ID,7,2012,03,53.1,52.0,snow
ID,7,2012,04,51.8,49.0,snow
ID,7,2012,05,25.5,26.0,snow
ID,7,2012,06,5.2,0.0,snow
ID,7,2013,01,35.1,33.0,snow
ID,7,2013,02,42.6,39.0,snow
ID,7,2013,03,45.1,43.5,snow
ID,7,2013,04,38.0,35.0,snow
ID,7,2013,05,24.6,26.0,snow
ID,7,2013,06,0.1,0.0,snow
ID,7,2014,01,21.4,21.0,snow
ID,7,2014,02,35.4,35.0,snow
ID,7,2014,03,45.8,44.5,snow
ID,7,2014,04,51.8,50.0,snow
ID,7,2014,05,36.4,35.0,snow
ID,7,2014,06,3.3,0.0,snow
ID,7,2015,01,33.1,32.0,snow
ID,7,2015,02,37.3,37.0,snow
ID,7,2015,03,33.5,34.0,snow
ID,7,2015,04,21.0,17.0,snow
ID,7,2015,05,9.4,0.0,snow
ID,7,2015,06,0.0,0.0,snow
ID,7,2016,01,38.6,36.0,snow
ID,7,2016,02,48.5,48.0,snow
ID,7,2016,03,46.9,44.5,snow
ID,7,2016,04,53.3,48.0,snow
ID,7,2016,05,28.2,23.0,snow
ID,7,2016,06,2.1,0.0,snow
ID,8,2000,01,29.8,28.5,snow
ID,8,2000,02,51.7,51.0,snow
ID,8,2000,03,58.0,59.0,snow
ID,8,2000,04,68.5,67.5,snow
ID,8,2000,05,44.5,39.0,snow
ID,8,2000,06,13.5,10.5,snow
ID,8,2001,01,34.6,34.0,snow
ID,8,2001,02,41.9,42.5,snow
ID,8,2001,03,42.0,44.0,snow
ID,8,2001,04,46.2,48.0,snow
ID,8,2001,05,39.8,44.0,snow
ID,8,2001,06,0.0,0.0,snow
ID,8,2002,01,45.3,45.5,snow
ID,8,2002,02,50.8,50.5,snow
ID,8,2002,03,53.5,55.0,snow
ID,8,2002,04,58.1,56.0,snow
ID,8,2002,05,53.5,51.0,snow
ID,8,2002,06,15.0,13.5,snow
ID,8,2003,01,46.7,49.0,snow
ID,8,2003,02,47.3,48.5,snow
ID,8,2003,03,60.3,58.0,snow
ID,8,2003,04,68.8,63.5,snow
ID,8,2003,05,67.8,69.5,snow
ID,8,2003,06,25.8,24.0,snow
ID,8,2004,01,51.0,50.0,snow
ID,8,2004,02,50.1,52.0,snow
ID,8,2004,03,53.5,54.5,snow
ID,8,2004,04,46.4,45.5,snow
ID,8,2004,05,32.4,31.0,snow
ID,8,2004,06,9.6,0.0,snow
ID,8,2005,01,49.0,51.0,snow
ID,8,2005,02,46.9,46.0,snow
ID,8,2005,03,46.9,45.5,snow
ID,8,2005,04,64.5,65.5,snow
ID,8,2005,05,53.2,53.0,snow
ID,8,2005,06,17.4,17.0,snow
ID,8,2006,01,62.5,65.0,snow
ID,8,2006,02,69.2,75.0,snow
ID,8,2006,03,71.4,71.0,snow
ID,8,2006,04,93.1,100.0,snow
ID,8,2006,05,71.3,79.0,snow
ID,8,2006,06,28.4,27.0,snow
ID,8,2007,01,36.5,37.0,snow
ID,8,2007,02,43.8,44.0,snow
ID,8,2007,03,50.3,45.0,snow
ID,8,2007,04,45.7,47.0,snow
ID,8,2007,05,30.2,30.0,snow
ID,8,2007,06,0.4,0.0,snow
ID,8,2008,01,42.4,42.0,snow
ID,8,2008,02,61.1,60.0,snow
ID,8,2008,03,60.3,60.5,snow
ID,8,2008,04,75.8,74.0,snow
ID,8,2008,05,63.8,68.0,snow
ID,8,2008,06,25.2,23.0,snow
ID,8,2009,01,43.6,43.0,snow
ID,8,2009,02,50.3,47.0,snow
ID,8,2009,03,51.1,52.5,snow
ID,8,2009,04,69.0,66.0,snow
ID,8,2009,05,57.2,63.0,snow
ID,8,2009,06,12.0,0.0,snow
ID,8,2010,01,34.3,33.5,snow
ID,8,2010,02,44.5,48.0,snow
ID,8,2010,03,46.2,48.0,snow
ID,8,2010,04,58.1,56.5,snow
ID,8,2010,05,55.5,53.5,snow
ID,8,2010,06,36.5,39.0,snow
ID,8,2011,01,49.6,52.5,snow
ID,8,2011,02,52.7,51.5,snow
ID,8,2011,03,55.1,52.0,snow
ID,8,2011,04,83.9,88.0,snow
ID,8,2011,05,83.5,83.0,snow
ID,8,2011,06,57.0,58.0,snow
ID,8,2012,01,32.4,33.5,snow
ID,8,2012,02,46.2,47.0,snow
ID,8,2012,03,51.9,49.0,snow
ID,8,2012,04,59.1,48.0,snow
ID,8,2012,05,39.1,42.0,snow
ID,8,2012,06,15.1,0.0,snow
ID,8,2013,01,43.1,42.0,snow
ID,8,2013,02,46.1,46.0,snow
ID,8,2013,03,48.5,49.5,snow
ID,8,2013,04,47.8,50.0,snow
ID,8,2013,05,39.9,43.0,snow
ID,8,2013,06,5.9,0.0,snow
ID,8,2014,01,27.1,27.0,snow
ID,8,2014,02,43.7,43.0,snow
ID,8,2014,03,64.7,64.0,snow
ID,8,2014,04,67.3,67.0,snow
ID,8,2014,05,51.9,53.0,snow
ID,8,2014,06,9.1,0.0,snow
ID,8,2015,01,38.5,37.0,snow
ID,8,2015,02,41.1,43.5,snow
ID,8,2015,03,42.8,40.0,snow
ID,8,2015,04,36.6,38.0,snow
ID,8,2015,05,21.9,17.0,snow
ID,8,2015,06,1.3,0.0,snow
ID,8,2016,01,40.3,40.0,snow
ID,8,2016,02,51.9,52.0,snow
ID,8,2016,03,50.7,53.0,snow
ID,8,2016,04,62.7,62.5,snow
ID,8,2016,05,38.6,40.0,snow
ID,8,2016,06,7.1,0.0,snow
ID,9,2000,02,59.0,59.0,snow
ID,9,2000,03,47.3,45.0,snow
ID,9,2000,04,50.0,50.0,snow
ID,9,2000,05,17.0,17.0,snow
ID,9,2001,02,43.5,43.5,snow
ID,9,2001,03,46.0,46.0,snow
ID,9,2001,04,46.0,46.0,snow
ID,9,2002,01,29.0,29.0,snow
ID,9,2002,02,42.0,42.0,snow
ID,9,2002,03,43.7,43.0,snow
ID,9,2002,04,51.3,51.0,snow
ID,9,2002,05,46.0,46.0,snow
ID,9,2002,06,10.0,10.0,snow
ID,9,2003,01,50.0,50.0,snow
ID,9,2003,02,47.3,44.0,snow
ID,9,2003,03,47.0,47.0,snow
ID,9,2003,04,57.5,57.5,snow
ID,9,2003,05,68.5,68.5,snow
ID,9,2003,06,18.0,18.0,snow
ID,9,2004,01,42.0,42.0,snow
ID,9,2004,02,40.0,40.0,snow
ID,9,2004,03,53.5,57.5,snow
ID,9,2004,04,44.0,44.0,snow
ID,9,2004,05,30.0,30.0,snow
ID,9,2004,06,10.0,10.0,snow
ID,9,2005,01,56.0,56.0,snow
ID,9,2005,02,43.0,43.0,snow
ID,9,2005,03,41.5,41.5,snow
ID,9,2005,04,63.5,63.5,snow
ID,9,2005,05,57.0,57.0,snow
ID,9,2005,06,34.0,34.0,snow
ID,9,2006,01,55.0,55.0,snow
ID,9,2006,02,50.0,50.0,snow
ID,9,2006,03,77.3,76.0,snow
ID,9,2006,04,99.7,102.0,snow
ID,9,2006,05,80.0,80.0,snow
ID,9,2006,06,32.0,32.0,snow
ID,9,2007,01,33.0,33.0,snow
ID,9,2007,02,39.0,39.0,snow
ID,9,2007,03,39.3,34.0,snow
ID,9,2007,04,47.0,47.0,snow
ID,9,2007,05,41.0,41.0,snow
ID,9,2007,06,0.0,0.0,snow
ID,9,2008,01,40.0,40.0,snow
ID,9,2008,02,69.0,69.0,snow
ID,9,2008,03,56.0,56.0,snow
ID,9,2008,04,62.0,62.0,snow
ID,9,2008,05,71.0,71.0,snow
ID,9,2008,06,33.0,33.0,snow
ID,9,2009,01,35.0,35.0,snow
ID,9,2009,02,39.0,39.0,snow
ID,9,2009,03,56.3,55.0,snow
ID,9,2009,04,75.0,75.0,snow
ID,9,2009,05,72.0,72.0,snow
ID,9,2009,06,29.0,29.0,snow
ID,9,2010,01,34.0,34.0,snow
ID,9,2010,02,51.0,51.0,snow
ID,9,2010,03,40.7,38.0,snow
ID,9,2010,04,71.0,71.0,snow
ID,9,2010,05,62.0,62.0,snow
ID,9,2010,06,57.0,57.0,snow
ID,9,2011,01,46.0,46.0,snow
ID,9,2011,02,44.0,44.0,snow
ID,9,2011,03,55.0,55.0,snow
ID,9,2011,04,80.0,80.0,snow
ID,9,2011,05,81.0,81.0,snow
ID,9,2011,06,63.0,63.0,snow
ID,9,2012,01,29.0,29.0,snow
ID,9,2012,02,36.5,36.5,snow
ID,9,2012,03,44.5,44.5,snow
ID,9,2012,04,75.0,75.0,snow
ID,9,2012,05,34.0,34.0,snow
ID,9,2012,06,9.0,9.0,snow
ID,9,2013,01,50.0,50.0,snow
ID,9,2013,02,47.0,47.0,snow
ID,9,2013,03,48.5,48.5,snow
ID,9,2013,04,55.0,55.0,snow
ID,9,2013,05,47.0,47.0,snow
ID,9,2013,06,7.0,7.0,snow
ID,9,2014,01,27.0,27.0,snow
ID,9,2014,02,33.0,33.0,snow
ID,9,2014,03,46.0,46.0,snow
ID,9,2014,04,60.0,60.0,snow
ID,9,2014,05,49.0,49.0,snow
ID,9,2014,06,0.0,0.0,snow
ID,9,2015,01,34.0,34.0,snow
ID,9,2015,02,33.0,33.0,snow
ID,9,2015,03,42.0,42.0,snow
ID,9,2015,04,35.0,35.0,snow
ID,9,2015,05,29.0,29.0,snow
ID,9,2015,06,4.0,4.0,snow
ID,9,2016,01,36.0,36.0,snow
ID,9,2016,02,44.0,44.0,snow
ID,9,2016,03,48.0,46.0,snow
ID,9,2016,04,65.0,65.0,snow
ID,9,2016,05,49.0,49.0,snow
ID,9,2016,06,20.0,20.0,snow
MT,3,2000,02,32.0,32.0,snow
MT,3,2000,03,23.8,25.0,snow
MT,3,2000,04,7.0,7.0,snow
MT,3,2001,02,27.5,27.5,snow
MT,3,2001,03,16.7,15.0,snow
MT,3,2001,04,14.0,14.0,snow
MT,3,2002,02,32.0,32.0,snow
MT,3,2002,03,41.0,40.0,snow
MT,3,2002,04,19.0,19.0,snow
MT,3,2003,01,24.0,24.0,snow
MT,3,2003,02,22.7,20.0,snow
MT,3,2003,03,23.0,21.5,snow
MT,3,2003,04,0.0,0.0,snow
MT,3,2004,01,39.0,39.0,snow
MT,3,2004,02,37.7,33.0,snow
MT,3,2004,03,24.8,22.0,snow
MT,3,2004,04,0.0,0.0,snow
MT,3,2005,01,14.0,14.0,snow
MT,3,2005,02,12.0,12.0,snow
MT,3,2005,03,7.3,8.5,snow
MT,3,2005,04,10.0,12.0,snow
MT,3,2006,02,44.0,44.0,snow
MT,3,2006,03,35.4,37.0,snow
MT,3,2006,04,15.0,15.0,snow
MT,3,2007,02,39.0,39.0,snow
MT,3,2007,03,26.5,20.0,snow
MT,3,2007,04,14.5,14.5,snow
MT,3,2008,02,48.3,47.0,snow
MT,3,2008,03,50.0,46.5,snow
MT,3,2008,04,52.5,52.5,snow
MT,3,2009,01,34.0,34.0,snow
MT,3,2009,02,31.3,26.0,snow
MT,3,2009,03,36.0,36.0,snow
MT,3,2009,05,18.0,18.0,snow
MT,3,2010,01,18.0,18.0,snow
MT,3,2010,02,16.7,14.0,snow
MT,3,2010,03,7.8,5.5,snow
MT,3,2010,04,2.0,2.0,snow
MT,3,2011,01,36.0,36.0,snow
MT,3,2011,02,40.0,40.0,snow
MT,3,2011,03,46.8,45.5,snow
MT,3,2011,04,30.0,30.0,snow
MT,3,2011,05,41.0,41.0,snow
MT,3,2012,01,39.0,39.0,snow
MT,3,2012,02,36.7,33.0,snow
MT,3,2012,03,37.8,38.5,snow
MT,3,2012,04,1.5,1.5,snow
MT,3,2013,01,28.0,28.0,snow
MT,3,2013,02,30.0,26.0,snow
MT,3,2013,03,24.0,22.5,snow
MT,3,2013,04,4.5,4.5,snow
MT,3,2014,01,27.0,27.0,snow
MT,3,2014,02,43.7,40.0,snow
MT,3,2014,03,35.8,36.5,snow
MT,3,2014,04,15.5,15.5,snow
MT,3,2015,01,31.0,31.0,snow
MT,3,2015,02,15.7,19.0,snow
MT,3,2015,03,5.0,3.5,snow
MT,3,2015,04,0.0,0.0,snow
MT,3,2016,02,19.0,16.0,snow
MT,3,2016,03,18.7,16.0,snow
MT,3,2016,04,4.3,0.0,snow
MT,4,2000,01,20.3,14.0,snow
MT,4,2000,02,27.1,19.5,snow
MT,4,2000,03,26.1,23.5,snow
MT,4,2000,04,13.3,0.0,snow
MT,4,2000,05,0.0,0.0,snow
MT,4,2000,06,3.0,3.0,snow
MT,4,2001,01,16.7,15.0,snow
MT,4,2001,02,28.6,25.0,snow
MT,4,2001,03,17.6,15.0,snow
MT,4,2001,04,17.7,14.5,snow
MT,4,2001,05,0.2,0.0,snow
MT,4,2002,01,19.3,13.0,snow
MT,4,2002,02,22.9,16.5,snow
MT,4,2002,03,33.1,28.0,snow
MT,4,2002,04,22.1,9.5,snow
MT,4,2002,05,14.9,0.0,snow
MT,4,2002,06,0.0,0.0,snow
MT,4,2003,01,13.3,9.0,snow
MT,4,2003,02,19.3,13.5,snow
MT,4,2003,03,23.0,17.5,snow
MT,4,2003,04,13.8,5.0,snow
MT,4,2003,05,3.9,0.0,snow
MT,4,2003,06,0.0,0.0,snow
MT,4,2004,01,25.3,20.5,snow
MT,4,2004,02,32.2,25.0,snow
MT,4,2004,03,23.3,19.0,snow
MT,4,2004,04,11.1,1.5,snow
MT,4,2004,05,0.6,0.0,snow
MT,4,2004,06,0.0,0.0,snow
MT,4,2005,01,10.9,8.0,snow
MT,4,2005,02,10.4,9.5,snow
MT,4,2005,03,11.5,8.0,snow
MT,4,2005,04,8.4,0.0,snow
MT,4,2005,05,0.9,0.0,snow
MT,4,2005,06,0.0,0.0,snow
MT,4,2006,01,18.7,15.0,snow
MT,4,2006,02,30.6,28.0,snow
MT,4,2006,03,28.8,22.5,snow
MT,4,2006,04,19.8,13.5,snow
MT,4,2006,05,3.6,0.0,snow
MT,4,2006,06,0.0,0.0,snow
MT,4,2007,01,16.8,13.5,snow
MT,4,2007,02,29.5,23.5,snow
MT,4,2007,03,22.4,20.5,snow
MT,4,2007,04,11.0,0.0,snow
MT,4,2007,05,0.9,0.0,snow
MT,4,2007,06,0.0,0.0,snow
MT,4,2008,01,22.0,18.0,snow
MT,4,2008,02,34.9,29.0,snow
MT,4,2008,03,35.8,30.0,snow
MT,4,2008,04,29.3,28.0,snow
MT,4,2008,05,20.4,20.0,snow
MT,4,2008,06,0.0,0.0,snow
MT,4,2009,01,23.9,22.0,snow
MT,4,2009,02,27.4,25.0,snow
MT,4,2009,03,33.0,30.0,snow
MT,4,2009,04,19.8,14.5,snow
MT,4,2009,05,13.6,8.0,snow
MT,4,2009,06,0.0,0.0,snow
MT,4,2010,01,19.7,18.0,snow
MT,4,2010,02,24.8,24.5,snow
MT,4,2010,03,15.7,12.0,snow
MT,4,2010,04,13.6,8.0,snow
MT,4,2010,05,6.4,0.0,snow
MT,4,2010,06,0.0,0.0,snow
MT,4,2011,01,25.8,24.0,snow
MT,4,2011,02,34.5,32.0,snow
MT,4,2011,03,41.9,35.5,snow
MT,4,2011,04,38.7,36.5,snow
MT,4,2011,05,33.3,38.5,snow
MT,4,2011,06,1.9,0.0,snow
MT,4,2012,01,19.3,17.0,snow
MT,4,2012,02,31.6,25.0,snow
MT,4,2012,03,34.4,27.5,snow
MT,4,2012,04,20.0,2.0,snow
MT,4,2012,05,9.5,7.0,snow
MT,4,2012,06,0.0,0.0,snow
MT,4,2013,01,18.2,16.0,snow
MT,4,2013,02,25.7,20.0,snow
MT,4,2013,03,23.7,19.0,snow
MT,4,2013,04,18.2,16.5,snow
MT,4,2013,05,6.7,3.5,snow
MT,4,2013,06,0.0,0.0,snow
MT,4,2014,01,27.9,20.5,snow
MT,4,2014,02,37.9,34.0,snow
MT,4,2014,03,38.5,36.0,snow
MT,4,2014,04,26.4,19.0,snow
MT,4,2014,05,15.9,16.5,snow
MT,4,2014,06,0.0,0.0,snow
MT,4,2015,01,19.2,15.0,snow
MT,4,2015,02,20.7,19.0,snow
MT,4,2015,03,12.0,11.5,snow
MT,4,2015,04,5.0,0.0,snow
MT,4,2015,05,0.1,0.0,snow
MT,4,2015,06,0.0,0.0,snow
MT,4,2016,01,17.4,17.0,snow
MT,4,2016,02,19.0,16.0,snow
MT,4,2016,03,15.5,10.5,snow
MT,4,2016,04,13.1,0.0,snow
MT,4,2016,05,0.0,0.0,snow
MT,4,2016,06,0.0,0.0,snow
MT,5,2000,01,35.2,30.0,snow
MT,5,2000,02,47.6,40.0,snow
MT,5,2000,03,45.7,34.0,snow
MT,5,2000,04,42.3,46.0,snow
MT,5,2000,05,27.0,12.0,snow
MT,5,2000,06,14.7,15.0,snow
MT,5,2001,01,24.9,23.0,snow
MT,5,2001,02,35.9,35.5,snow
MT,5,2001,03,32.5,30.0,snow
MT,5,2001,04,45.1,54.0,snow
MT,5,2001,05,14.1,5.0,snow
MT,5,2001,06,0.0,0.0,snow
MT,5,2002,01,33.7,29.0,snow
MT,5,2002,02,40.7,35.5,snow
MT,5,2002,03,52.3,48.0,snow
MT,5,2002,04,57.9,57.0,snow
MT,5,2002,05,40.1,38.0,snow
MT,5,2002,06,13.3,0.0,snow
MT,5,2003,01,25.7,21.0,snow
MT,5,2003,02,35.3,28.0,snow
MT,5,2003,03,41.9,34.5,snow
MT,5,2003,04,38.4,38.0,snow
MT,5,2003,05,24.9,17.5,snow
MT,5,2003,06,1.1,0.0,snow
MT,5,2004,01,36.1,33.0,snow
MT,5,2004,02,42.3,35.0,snow
MT,5,2004,03,44.3,38.0,snow
MT,5,2004,04,30.6,27.5,snow
MT,5,2004,05,7.6,0.0,snow
MT,5,2004,06,0.0,0.0,snow
MT,5,2005,01,19.7,15.5,snow
MT,5,2005,02,17.0,13.0,snow
MT,5,2005,03,26.1,20.0,snow
MT,5,2005,04,22.9,20.0,snow
MT,5,2005,05,17.4,11.0,snow
MT,5,2005,06,0.0,0.0,snow
MT,5,2006,01,25.6,18.0,snow
MT,5,2006,02,42.3,35.5,snow
MT,5,2006,03,50.5,37.0,snow
MT,5,2006,04,40.0,34.0,snow
MT,5,2006,05,27.9,26.0,snow
MT,5,2006,06,0.0,0.0,snow
MT,5,2007,01,23.0,19.0,snow
MT,5,2007,02,37.7,33.5,snow
MT,5,2007,03,44.9,40.0,snow
MT,5,2007,04,32.4,24.0,snow
MT,5,2007,05,9.3,5.0,snow
MT,5,2007,06,0.0,0.0,snow
MT,5,2008,01,29.8,23.0,snow
MT,5,2008,02,49.5,41.0,snow
MT,5,2008,03,54.4,42.5,snow
MT,5,2008,04,58.0,47.5,snow
MT,5,2008,05,36.1,29.0,snow
MT,5,2008,06,7.7,0.0,snow
MT,5,2009,01,32.5,29.5,snow
MT,5,2009,02,38.2,34.0,snow
MT,5,2009,03,47.3,42.0,snow
MT,5,2009,04,41.7,43.5,snow
MT,5,2009,05,43.0,45.5,snow
MT,5,2009,06,1.5,0.0,snow
MT,5,2010,01,26.3,21.5,snow
MT,5,2010,02,29.6,24.0,snow
MT,5,2010,03,29.7,22.0,snow
MT,5,2010,04,30.2,25.0,snow
MT,5,2010,05,17.3,11.5,snow
MT,5,2010,06,0.9,0.0,snow
MT,5,2011,01,37.1,30.0,snow
MT,5,2011,02,43.0,36.0,snow
MT,5,2011,03,58.4,50.0,snow
MT,5,2011,04,62.5,47.0,snow
MT,5,2011,05,64.7,52.0,snow
MT,5,2011,06,16.2,8.0,snow
MT,5,2012,01,31.8,22.0,snow
MT,5,2012,02,45.1,34.0,snow
MT,5,2012,03,49.8,40.0,snow
MT,5,2012,04,43.4,40.0,snow
MT,5,2012,05,24.4,14.5,snow
MT,5,2012,06,3.6,0.0,snow
MT,5,2013,01,30.7,21.0,snow
MT,5,2013,02,36.3,30.0,snow
MT,5,2013,03,39.1,31.0,snow
MT,5,2013,04,39.3,27.0,snow
MT,5,2013,05,20.3,19.5,snow
MT,5,2013,06,0.4,0.0,snow
MT,5,2014,01,28.1,22.0,snow
MT,5,2014,02,45.3,38.0,snow
MT,5,2014,03,58.1,50.0,snow
MT,5,2014,04,55.6,50.0,snow
MT,5,2014,05,33.2,33.0,snow
MT,5,2014,06,2.4,0.0,snow
MT,5,2015,01,26.4,23.5,snow
MT,5,2015,02,26.8,24.0,snow
MT,5,2015,03,21.7,16.0,snow
MT,5,2015,04,15.6,9.0,snow
MT,5,2015,05,1.8,0.0,snow
MT,5,2015,06,0.0,0.0,snow
MT,5,2016,01,26.7,21.0,snow
MT,5,2016,02,29.6,22.0,snow
MT,5,2016,03,30.2,22.0,snow
MT,5,2016,04,27.1,27.0,snow
MT,5,2016,05,6.0,0.0,snow
MT,5,2016,06,0.0,0.0,snow
MT,6,2000,01,36.1,26.0,snow
MT,6,2000,02,41.7,35.0,snow
MT,6,2000,03,45.9,34.0,snow
MT,6,2000,04,32.5,16.0,snow
MT,6,2000,05,33.9,31.0,snow
MT,6,2000,06,14.9,4.5,snow
MT,6,2001,01,23.5,24.0,snow
MT,6,2001,02,36.2,29.0,snow
MT,6,2001,03,34.7,31.0,snow
MT,6,2001,04,33.4,29.0,snow
MT,6,2001,05,44.1,40.5,snow
MT,6,2001,06,7.5,0.0,snow
MT,6,2002,01,35.3,24.0,snow
MT,6,2002,02,49.4,31.5,snow
MT,6,2002,03,51.8,33.5,snow
MT,6,2002,04,57.7,42.0,snow
MT,6,2002,05,60.8,65.5,snow
MT,6,2002,06,38.9,44.5,snow
MT,6,2003,01,28.2,22.0,snow
MT,6,2003,02,38.3,28.5,snow
MT,6,2003,03,48.6,40.0,snow
MT,6,2003,04,47.7,35.0,snow
MT,6,2003,05,43.8,32.0,snow
MT,6,2003,06,19.4,3.5,snow
MT,6,2004,01,41.5,34.0,snow
MT,6,2004,02,49.9,38.0,snow
MT,6,2004,03,43.6,35.0,snow
MT,6,2004,04,37.4,25.0,snow
MT,6,2004,05,26.2,13.5,snow
MT,6,2004,06,13.4,0.0,snow
MT,6,2005,01,28.2,22.0,snow
MT,6,2005,02,27.1,19.0,snow
MT,6,2005,03,34.0,26.0,snow
MT,6,2005,04,39.9,30.5,snow
MT,6,2005,05,33.1,30.0,snow
MT,6,2005,06,7.1,0.0,snow
MT,6,2006,01,37.9,29.0,snow
MT,6,2006,02,49.4,35.0,snow
MT,6,2006,03,58.3,40.0,snow
MT,6,2006,04,49.9,38.0,snow
MT,6,2006,05,43.6,35.0,snow
MT,6,2006,06,16.5,0.0,snow
MT,6,2007,01,30.9,21.5,snow
MT,6,2007,02,40.8,30.5,snow
MT,6,2007,03,47.4,40.0,snow
MT,6,2007,04,37.0,31.0,snow
MT,6,2007,05,32.5,20.0,snow
MT,6,2007,06,12.5,0.0,snow
MT,6,2008,01,39.2,27.0,snow
MT,6,2008,02,52.2,37.0,snow
MT,6,2008,03,57.2,41.0,snow
MT,6,2008,04,60.8,43.5,snow
MT,6,2008,05,62.4,51.0,snow
MT,6,2008,06,28.5,5.0,snow
